customer_id,event_date,logins_last_week,projects_created,finished_tasks,active_users,num_opened_tickets,most_used_features
551,2023-02-10,2,10,80,16,1,"Project Creation, Comments, API Access, SSO"
238,2023-09-19,25,4,20,3,0,"Comments, Task Creation, Automations"
352,2023-01-22,19,9,52,12,0,"Comments, Task Creation, API Access, SSO"
835,2022-08-04,21,10,22,18,5,"Task Creation, Comments, Advanced Reports"
239,2025-09-17,11,2,3,17,0,"Project Creation, SSO"
644,2023-07-04,24,1,96,6,0,Attachments
400,2022-10-29,30,2,46,9,2,"Task Creation, Attachments, Dashboards"
942,2024-09-21,3,9,13,20,0,"Comments, Attachments, Advanced Reports"
475,2020-10-07,42,6,43,11,3,"Comments, Task Creation, SSO"
737,2023-09-03,2,3,63,19,0,"Project Creation, Comments, API Access"
220,2024-02-19,6,2,53,10,0,"Project Creation, Task Creation, Permission Control"
869,2024-05-24,47,6,82,2,0,"Comments, Task Creation, Advanced Reports"
991,2024-02-28,18,10,62,1,0,"Task Creation, Attachments, Project Creation"
468,2024-12-11,50,4,31,15,0,"Attachments, Dashboards"
655,2024-01-27,41,3,38,15,0,Comments
194,2023-12-22,39,9,76,9,0,"Attachments, Project Creation, API Access, SSO"
533,2021-02-02,40,4,16,13,0,"Comments, Task Creation, Attachments"
361,2021-06-06,27,10,61,12,0,"Attachments, Dashboards"
728,2021-04-18,40,7,13,10,0,"Comments, Task Creation, API Access, Advanced Reports"
628,2021-08-19,15,2,4,5,1,"Project Creation, SSO"
387,2022-03-25,35,2,88,6,1,"Project Creation, SSO, Advanced Reports"
442,2025-02-09,16,9,26,1,0,"Attachments, Project Creation, Permission Control, Automations"
513,2020-10-02,22,3,18,6,2,"Task Creation, Comments, Automations, Permission Control"
502,2023-06-06,34,8,73,8,0,"Project Creation, Attachments, Comments"
158,2024-11-02,27,7,66,14,1,"Task Creation, Project Creation, API Access, SSO"
139,2025-05-09,28,5,68,16,0,"Task Creation, Attachments"
547,2023-04-09,35,9,48,12,0,"Task Creation, Attachments, SSO, Advanced Reports"
735,2021-03-02,32,1,11,15,0,"Attachments, Task Creation, Automations, Permission Control"
126,2023-11-16,0,0,34,2,0,"Attachments, Comments, Advanced Reports"
467,2022-09-08,1,9,37,5,0,Attachments
351,2021-10-06,3,7,14,10,0,"Project Creation, Attachments, Permission Control, Dashboards"
892,2024-11-29,26,4,5,11,0,"Project Creation, Automations"
911,2024-03-12,2,2,81,19,0,"Comments, API Access"
23,2022-07-19,3,10,92,7,0,Task Creation
492,2023-09-18,23,10,61,15,0,Attachments
756,2023-11-03,18,8,68,4,1,"Attachments, API Access, SSO"
838,2024-03-12,39,0,37,10,0,Attachments
567,2021-02-09,19,2,98,3,0,Project Creation
860,2024-08-18,26,10,36,11,0,"Attachments, Project Creation"
537,2023-05-24,46,6,43,14,0,"Comments, Automations"
830,2026-04-04,3,8,80,11,0,Task Creation
8,2025-03-18,27,7,94,18,0,"Project Creation, Comments, Advanced Reports"
859,2022-10-05,7,4,85,7,0,"Comments, Task Creation, Permission Control"
333,2026-05-29,38,7,87,10,0,"Comments, Dashboards, Permission Control"
723,2022-06-04,13,1,93,1,0,"Attachments, Comments"
59,2023-04-02,26,1,37,6,0,"Project Creation, SSO"
906,2022-04-27,49,2,42,6,0,"Task Creation, API Access, Advanced Reports"
545,2024-01-18,35,3,14,15,2,"Project Creation, Attachments, API Access"
637,2023-12-25,10,10,26,15,0,"Task Creation, Attachments"
381,2023-10-04,28,0,86,5,0,"Attachments, Advanced Reports, API Access"
850,2022-03-21,35,0,66,19,0,"Project Creation, Permission Control"
263,2022-04-25,2,3,47,10,2,"Task Creation, Attachments, Permission Control, Dashboards"
329,2020-05-18,36,0,93,8,1,"Project Creation, Attachments, Task Creation"
765,2022-04-11,33,8,55,20,5,"Attachments, Comments, API Access, Advanced Reports"
534,2024-04-06,25,4,54,17,0,"Comments, Task Creation, Advanced Reports, SSO"
454,2021-06-25,24,3,57,13,0,Attachments
89,2023-01-13,8,1,17,12,0,"Comments, Project Creation, Task Creation"
625,2023-03-02,20,1,3,14,2,"Task Creation, Comments, Automations"
894,2024-01-30,31,5,75,2,0,"Task Creation, Permission Control"
487,2023-02-14,42,5,42,19,0,"Task Creation, Comments, Permission Control, Automations"
307,2022-12-15,26,4,92,5,1,Comments
36,2020-07-01,26,4,86,9,3,"Task Creation, Advanced Reports"
607,2024-12-03,36,5,84,1,3,"Project Creation, Task Creation, SSO"
987,2025-06-30,3,2,74,2,0,"Task Creation, Comments, Attachments"
305,2023-12-29,31,2,90,8,0,"Attachments, Project Creation, Advanced Reports"
530,2022-12-02,50,4,26,15,0,Task Creation
4,2026-10-24,36,6,33,1,0,"Project Creation, Task Creation, Dashboards"
450,2024-02-17,7,6,33,14,0,"Project Creation, API Access, Advanced Reports"
620,2023-05-23,26,3,25,19,0,"Task Creation, Attachments, Permission Control, Automations"
904,2023-03-09,6,0,55,15,2,"Project Creation, Permission Control, Automations"
265,2023-01-29,26,0,76,12,0,"Comments, Project Creation, Automations, Dashboards"
370,2024-10-18,37,9,9,8,0,"Attachments, Dashboards"
191,2022-07-01,3,7,15,15,5,"Attachments, Advanced Reports, API Access"
301,2024-04-20,4,4,7,17,0,"Project Creation, Automations"
881,2025-02-17,42,8,96,1,0,"Project Creation, Advanced Reports, SSO"
150,2025-04-26,23,8,34,14,0,"Attachments, Task Creation, Automations"
137,2022-04-26,46,1,9,3,0,"Task Creation, Attachments"
789,2024-02-12,9,6,73,20,0,"Comments, Task Creation, Permission Control, Automations"
844,2022-10-19,33,0,37,13,0,"Project Creation, Permission Control, Automations"
890,2024-07-16,25,1,55,5,0,"Comments, Project Creation, Task Creation"
509,2021-09-22,1,2,97,14,0,"Project Creation, API Access, Advanced Reports"
315,2023-04-07,1,2,80,1,0,"Comments, Task Creation, Attachments"
951,2021-07-23,14,2,82,13,0,"Task Creation, Attachments, Project Creation"
165,2020-06-19,29,0,64,11,0,"Project Creation, Comments, Permission Control, Automations"
688,2024-09-21,28,9,13,11,3,"Attachments, SSO, API Access"
207,2021-01-20,20,1,24,15,0,"Project Creation, Comments"
745,2022-07-11,16,9,19,8,0,"Attachments, Dashboards, Permission Control"
531,2024-04-09,43,6,43,11,1,"Task Creation, API Access, Advanced Reports"
103,2022-04-18,36,3,81,13,0,"Project Creation, Comments, Advanced Reports, API Access"
965,2023-08-28,17,7,35,3,0,"Project Creation, Comments, Task Creation"
307,2025-06-08,30,7,32,7,0,"Task Creation, Attachments"
430,2021-03-06,37,3,72,4,1,Task Creation
598,2022-08-13,43,6,57,5,0,"Attachments, Task Creation, Comments"
588,2024-06-12,7,10,69,10,0,"Project Creation, Task Creation, Attachments"
76,2023-03-24,47,10,59,1,5,"Project Creation, SSO, API Access"
670,2025-04-14,32,3,94,5,0,"Comments, Project Creation, Attachments"
40,2022-01-08,4,5,0,3,3,"Project Creation, SSO, Advanced Reports"
503,2020-10-25,16,1,24,9,0,"Attachments, Project Creation, Comments"
169,2021-08-16,40,10,98,2,2,"Attachments, Task Creation, Automations, Dashboards"
422,2024-04-06,11,8,67,11,0,"Comments, Attachments, Dashboards"
733,2024-10-18,42,3,93,18,5,"Project Creation, Task Creation, SSO"
989,2024-02-12,30,0,48,8,2,"Project Creation, Comments, Dashboards"
166,2025-08-28,34,8,4,1,5,"Attachments, SSO, API Access"
242,2021-12-31,31,5,70,15,0,"Project Creation, Comments, Task Creation"
480,2022-10-05,2,5,31,10,0,"Project Creation, Attachments, Dashboards, Automations"
956,2021-06-13,23,9,72,1,2,"Attachments, Task Creation, Dashboards, Permission Control"
397,2024-09-12,1,8,84,18,4,"Project Creation, Comments, Advanced Reports, API Access"
557,2021-09-22,40,4,45,3,0,"Project Creation, Comments, Task Creation"
800,2026-05-17,28,0,80,12,1,"Attachments, Comments, Automations, Dashboards"
47,2022-08-11,40,0,77,15,0,Comments
692,2023-03-19,41,8,79,9,0,Project Creation
946,2022-12-08,24,1,66,8,0,"Attachments, Project Creation"
443,2025-04-25,36,0,66,17,0,"Attachments, Dashboards, Automations"
565,2026-05-24,26,6,1,3,0,"Attachments, Project Creation, Comments"
417,2024-04-20,0,4,56,7,4,"Task Creation, API Access"
816,2025-08-16,10,10,49,19,0,"Attachments, Advanced Reports"
270,2024-07-03,13,5,58,6,1,"Task Creation, Project Creation, Automations"
760,2022-06-01,21,9,0,14,0,"Task Creation, Attachments, Project Creation"
122,2021-08-02,8,9,86,5,5,"Attachments, Project Creation, Advanced Reports"
486,2020-07-14,45,7,15,6,0,"Task Creation, SSO, Advanced Reports"
962,2025-09-13,14,9,96,16,0,"Task Creation, Project Creation, SSO, Advanced Reports"
104,2023-07-25,10,8,19,16,0,"Project Creation, Comments"
494,2023-09-02,30,8,33,19,0,"Task Creation, Attachments, Dashboards, Permission Control"
617,2025-02-27,14,7,70,13,0,"Task Creation, Attachments"
825,2024-01-17,46,2,90,4,0,"Project Creation, Attachments, Dashboards, Permission Control"
356,2024-02-22,11,4,6,16,0,"Attachments, Comments"
79,2024-05-16,44,2,87,3,0,"Task Creation, Attachments, Dashboards"
49,2024-05-19,24,2,47,17,0,"Attachments, Permission Control, Dashboards"
200,2023-04-01,12,8,43,15,0,"Project Creation, Attachments"
963,2026-10-04,0,2,22,10,0,"Task Creation, Attachments, Advanced Reports"
702,2022-12-10,43,6,86,6,0,"Attachments, Task Creation, Dashboards"
26,2022-07-03,14,1,54,14,0,"Attachments, API Access, SSO"
450,2024-05-31,39,2,49,11,0,"Attachments, Task Creation, SSO"
519,2021-03-13,23,2,25,8,0,"Attachments, Project Creation"
775,2024-05-18,37,2,93,3,4,"Task Creation, Attachments, SSO"
269,2022-03-13,32,6,0,7,0,"Task Creation, Attachments, Comments"
812,2024-07-28,12,8,80,5,0,"Comments, Dashboards"
796,2022-10-27,4,1,9,14,0,"Comments, Project Creation, Permission Control"
877,2023-02-26,17,3,31,17,3,"Comments, API Access, SSO"
387,2021-09-08,13,2,28,5,0,"Comments, Project Creation, API Access, Advanced Reports"
48,2023-01-12,32,7,3,6,0,"Task Creation, Automations, Dashboards"
781,2023-10-04,33,4,98,19,0,"Task Creation, API Access"
537,2024-08-30,20,4,65,13,0,"Attachments, Comments, Dashboards"
557,2021-07-26,42,8,47,5,0,"Task Creation, Comments, Attachments"
535,2022-07-08,45,6,95,20,0,"Project Creation, Automations, Dashboards"
568,2026-04-29,21,8,7,2,0,"Task Creation, Attachments, API Access, SSO"
526,2021-09-29,8,3,16,16,0,"Project Creation, Automations"
294,2025-03-30,29,4,96,1,0,"Attachments, Comments, Advanced Reports"
246,2021-05-08,29,8,98,6,0,"Project Creation, Advanced Reports, API Access"
220,2024-04-14,35,5,73,13,1,"Attachments, Dashboards"
660,2021-04-29,26,5,23,9,3,"Project Creation, Comments, Advanced Reports"
395,2025-04-02,15,10,84,10,0,"Task Creation, Comments, SSO"
717,2022-12-26,3,8,83,17,0,"Comments, Dashboards"
426,2023-11-27,28,4,5,8,0,"Comments, Project Creation, Permission Control, Dashboards"
488,2022-09-19,42,9,15,11,3,"Comments, API Access, Advanced Reports"
92,2022-02-12,16,9,87,19,5,"Attachments, SSO, Advanced Reports"
121,2022-05-27,17,2,34,5,0,"Attachments, Automations"
288,2021-08-14,26,9,3,1,3,"Task Creation, Project Creation, SSO"
567,2022-08-25,36,5,51,5,0,"Task Creation, Attachments, Comments"
317,2020-11-14,28,3,53,20,0,"Project Creation, Task Creation, Attachments"
92,2022-11-29,32,3,23,3,0,"Project Creation, Attachments, Advanced Reports, SSO"
450,2022-07-06,37,4,97,17,0,"Project Creation, Advanced Reports, API Access"
454,2022-07-26,19,5,43,16,0,Task Creation
695,2024-06-10,6,6,21,10,1,"Comments, Attachments, Dashboards"
846,2025-08-18,31,10,38,13,0,"Attachments, Project Creation, Permission Control, Dashboards"
814,2023-08-11,16,3,19,5,0,"Task Creation, Project Creation, Comments"
741,2025-07-13,45,0,14,8,0,"Comments, Task Creation"
558,2022-06-15,18,9,79,3,1,"Attachments, Advanced Reports, API Access"
669,2023-04-01,13,10,48,13,1,"Attachments, Project Creation, SSO, Advanced Reports"
411,2020-10-06,5,8,8,8,0,"Task Creation, Project Creation, Permission Control"
599,2022-10-13,15,2,23,20,0,"Comments, Task Creation"
803,2024-02-21,1,7,93,20,0,"Comments, Project Creation, Task Creation"
627,2023-03-24,34,8,94,17,2,"Task Creation, Permission Control"
97,2024-11-01,7,7,62,18,0,"Attachments, Advanced Reports, SSO"
512,2025-05-05,10,3,70,9,2,"Task Creation, Attachments, Dashboards, Permission Control"
569,2023-06-22,2,10,83,11,0,"Comments, Task Creation, Attachments"
940,2022-05-05,4,9,45,19,0,"Task Creation, Advanced Reports, API Access"
716,2025-04-09,8,4,42,9,0,"Comments, Attachments"
256,2025-10-07,30,0,30,15,4,"Attachments, SSO, API Access"
358,2023-03-25,17,6,34,14,0,"Attachments, Permission Control"
228,2023-09-28,20,9,63,1,0,"Project Creation, Attachments, Dashboards"
400,2023-04-18,13,9,69,14,0,"Comments, Task Creation, Automations, Dashboards"
654,2025-12-17,25,6,75,2,0,"Task Creation, Comments, API Access"
37,2024-03-08,32,7,82,1,1,"Task Creation, Advanced Reports"
776,2024-09-19,23,5,24,12,0,"Attachments, Project Creation, Advanced Reports"
589,2023-09-09,25,3,5,20,1,"Attachments, Dashboards"
452,2024-03-14,28,7,56,2,3,"Attachments, API Access, SSO"
694,2023-10-09,49,7,51,8,0,"Task Creation, Comments, Project Creation"
731,2023-09-03,20,8,18,11,2,"Comments, Automations"
610,2021-08-10,40,1,11,7,5,"Project Creation, API Access"
814,2021-09-09,32,9,53,19,0,Project Creation
164,2025-06-22,35,4,17,12,0,"Comments, Project Creation"
504,2023-07-21,5,5,6,9,0,"Comments, Dashboards"
454,2023-07-22,46,3,28,10,0,"Project Creation, Attachments, Task Creation"
942,2024-04-17,11,0,58,8,0,"Attachments, Project Creation, SSO"
585,2023-05-16,44,7,28,9,0,"Attachments, Project Creation, Permission Control"
1,2022-10-10,10,0,45,6,0,"Comments, API Access, SSO"
602,2023-08-21,24,0,52,4,0,"Project Creation, Task Creation, Comments"
123,2023-04-22,27,2,59,18,0,"Comments, Attachments, Advanced Reports, SSO"
332,2021-05-14,17,5,62,10,0,"Task Creation, Attachments, Project Creation"
664,2024-01-15,37,2,3,20,0,"Comments, SSO"
701,2021-04-23,14,1,100,10,0,"Comments, Dashboards"
325,2022-03-06,26,4,91,7,0,"Task Creation, API Access"
391,2022-07-02,33,3,5,1,0,"Task Creation, Comments"
546,2023-07-31,10,9,91,3,0,"Attachments, Task Creation, API Access"
314,2023-11-27,30,7,39,17,0,Task Creation
7,2025-04-15,21,2,57,12,0,"Attachments, Project Creation, Comments"
389,2022-07-29,36,1,69,2,0,"Task Creation, Project Creation, Attachments"
102,2025-02-20,35,6,76,1,2,"Project Creation, Comments, Permission Control, Dashboards"
720,2025-01-01,33,3,49,9,0,"Attachments, Comments"
461,2026-09-04,29,5,7,13,0,Comments
721,2023-02-15,27,7,23,15,0,"Task Creation, Dashboards"
173,2020-06-23,37,6,49,7,1,"Attachments, SSO, API Access"
565,2026-06-22,24,7,17,14,0,"Attachments, Task Creation, Project Creation"
470,2022-01-01,43,6,14,20,0,Comments
343,2021-08-03,12,3,1,17,0,"Task Creation, Attachments, Advanced Reports"
356,2023-11-22,20,0,89,15,0,"Attachments, Comments"
64,2024-05-28,41,8,82,15,0,"Task Creation, Project Creation, SSO, API Access"
477,2025-03-01,11,3,25,7,0,"Comments, Dashboards"
862,2024-03-14,19,2,31,16,0,"Project Creation, Permission Control, Dashboards"
576,2023-01-20,43,6,42,11,2,"Task Creation, Project Creation, API Access, SSO"
964,2026-06-27,39,4,41,10,0,"Project Creation, Permission Control, Automations"
686,2025-01-20,36,8,7,13,0,"Comments, Dashboards, Automations"
464,2020-03-06,18,1,13,6,0,"Comments, Attachments, Permission Control, Automations"
467,2020-01-22,31,4,78,3,0,Comments
920,2022-08-26,1,2,89,9,0,"Attachments, Task Creation, SSO, Advanced Reports"
286,2024-02-19,38,0,59,1,0,"Project Creation, Task Creation, Comments"
731,2024-01-21,31,1,70,5,0,"Comments, Automations, Permission Control"
880,2022-03-04,10,1,57,18,4,"Task Creation, Advanced Reports, SSO"
308,2020-02-08,35,5,75,9,0,"Comments, Task Creation"
195,2021-09-29,31,7,78,13,0,"Task Creation, Comments, Automations"
766,2022-08-20,10,6,81,18,0,"Project Creation, Comments, Automations, Dashboards"
895,2022-05-30,37,6,81,17,0,"Task Creation, Automations"
753,2024-08-03,8,6,7,14,0,"Comments, Task Creation, Dashboards"
162,2024-03-04,36,8,49,14,0,"Task Creation, Attachments, Advanced Reports, SSO"
986,2023-03-31,44,6,81,10,0,"Task Creation, Permission Control"
644,2022-11-23,4,0,79,5,0,"Comments, Task Creation, Project Creation"
99,2025-07-25,44,1,70,1,0,"Attachments, Advanced Reports, API Access"
612,2021-05-14,25,7,65,13,2,"Attachments, Task Creation, API Access, Advanced Reports"
965,2025-04-30,4,3,99,12,0,"Comments, Task Creation, Attachments"
957,2024-10-30,14,6,100,2,0,"Task Creation, Attachments, SSO"
998,2022-11-01,39,4,96,17,0,"Attachments, Comments, Dashboards, Permission Control"
472,2023-06-19,40,0,59,7,0,"Task Creation, Project Creation, SSO, API Access"
306,2026-03-14,28,6,9,18,3,"Comments, Project Creation, API Access"
900,2024-12-18,47,5,88,18,0,Task Creation
82,2025-06-08,34,8,95,11,0,"Comments, Dashboards, Permission Control"
328,2023-09-28,8,9,35,16,0,"Project Creation, Attachments, Advanced Reports, API Access"
400,2021-11-30,8,5,13,13,0,"Attachments, Dashboards"
607,2026-02-19,39,9,46,10,5,"Task Creation, Project Creation, SSO"
560,2022-07-15,37,7,11,9,0,"Task Creation, Comments"
232,2023-08-05,20,6,38,20,0,"Comments, Dashboards, Automations"
874,2022-12-29,34,8,23,16,0,"Attachments, Dashboards"
466,2021-04-11,29,2,76,19,0,"Project Creation, Attachments, API Access"
259,2021-08-19,15,9,86,11,0,Project Creation
537,2025-08-25,46,2,2,20,0,"Project Creation, Comments, Automations, Dashboards"
510,2024-05-24,45,2,10,2,0,"Task Creation, Comments"
46,2022-07-09,18,2,9,16,0,"Task Creation, Comments"
85,2024-10-18,40,4,69,2,1,"Project Creation, Dashboards, Automations"
327,2025-02-06,8,0,47,4,1,"Task Creation, Comments, Advanced Reports"
200,2021-07-24,2,5,91,14,0,"Attachments, Comments, Project Creation"
879,2025-01-17,30,0,63,1,0,"Task Creation, Dashboards"
214,2026-01-15,49,9,26,18,1,Attachments
577,2023-10-26,26,10,50,5,0,Task Creation
759,2025-08-16,33,0,35,9,0,Task Creation
850,2023-02-03,25,1,74,18,0,"Comments, Dashboards"
421,2022-02-09,13,4,14,8,4,"Attachments, Task Creation, API Access, SSO"
372,2021-08-04,12,4,58,6,0,"Comments, Project Creation, Permission Control, Automations"
877,2022-08-24,22,10,35,1,0,"Task Creation, SSO"
233,2022-01-16,8,4,74,7,0,"Attachments, Permission Control, Automations"
931,2021-04-15,29,9,26,5,0,"Comments, Project Creation, Advanced Reports"
494,2026-03-17,35,4,17,6,0,"Comments, Attachments, Automations, Dashboards"
65,2023-04-08,45,3,17,18,0,"Comments, Project Creation, Task Creation"
956,2022-03-29,21,10,91,9,0,"Task Creation, Dashboards, Automations"
32,2024-10-10,1,2,78,6,0,Task Creation
810,2021-01-17,43,4,100,6,5,"Project Creation, Attachments, API Access"
696,2024-11-01,14,5,19,5,3,"Attachments, Project Creation, Advanced Reports, API Access"
443,2024-06-04,3,6,43,12,0,"Comments, Automations, Dashboards"
576,2024-01-25,8,5,72,17,0,"Project Creation, API Access, SSO"
333,2026-01-07,11,8,90,16,0,"Comments, Automations, Permission Control"
560,2023-07-07,30,6,9,11,0,"Attachments, Task Creation, Comments"
606,2024-10-31,24,7,89,20,5,"Attachments, Task Creation, API Access, Advanced Reports"
438,2023-03-21,12,1,99,15,0,"Attachments, Task Creation, Permission Control"
349,2023-04-09,38,9,53,6,0,"Task Creation, Comments, Attachments"
437,2021-12-06,18,2,79,16,0,"Attachments, Automations"
473,2025-01-17,7,0,93,10,5,"Attachments, Project Creation, API Access"
399,2022-03-31,15,7,88,14,0,"Task Creation, Dashboards"
852,2024-12-07,2,1,49,9,0,"Task Creation, Advanced Reports"
315,2023-02-24,46,3,55,19,0,"Comments, Task Creation"
657,2021-03-04,8,5,8,18,0,"Task Creation, Automations, Permission Control"
702,2024-11-08,49,2,10,14,0,"Task Creation, Project Creation, Permission Control"
98,2025-08-19,21,3,18,17,0,Comments
345,2023-11-22,36,7,29,8,0,"Project Creation, API Access"
572,2024-04-14,26,3,92,6,0,"Comments, Advanced Reports"
659,2024-08-12,5,7,65,6,2,"Comments, Attachments, Automations, Permission Control"
190,2025-05-08,11,6,35,7,0,"Task Creation, Permission Control, Dashboards"
148,2024-07-16,26,0,86,7,0,"Attachments, Comments, Task Creation"
754,2021-08-30,19,2,98,1,0,"Task Creation, Comments, Permission Control"
676,2022-05-07,20,1,55,1,0,"Comments, Permission Control, Automations"
94,2025-04-13,30,0,30,10,2,"Project Creation, Attachments, Permission Control, Automations"
829,2025-08-27,14,8,30,1,4,"Attachments, Advanced Reports, SSO"
973,2021-08-06,4,0,11,5,0,"Attachments, SSO, Advanced Reports"
969,2026-03-14,41,10,46,17,0,"Comments, Task Creation, SSO, Advanced Reports"
474,2022-10-04,17,4,22,18,1,"Task Creation, Dashboards, Permission Control"
934,2023-09-21,15,9,40,13,0,"Project Creation, Permission Control"
887,2024-12-08,9,5,25,14,0,"Comments, Attachments, Permission Control"
905,2024-02-20,4,0,40,14,0,"Attachments, Comments, SSO"
614,2022-09-03,3,8,69,15,0,"Task Creation, Automations, Dashboards"
362,2023-08-15,49,10,37,13,0,"Attachments, Comments, Dashboards"
387,2022-02-16,24,4,51,17,0,"Task Creation, Advanced Reports, API Access"
379,2021-01-19,14,2,6,18,0,"Task Creation, Permission Control, Dashboards"
810,2020-08-11,1,8,21,2,0,"Project Creation, Advanced Reports, API Access"
814,2021-01-29,22,8,88,17,0,"Task Creation, Attachments, Comments"
253,2025-02-05,15,10,32,19,0,"Task Creation, Comments, Dashboards, Permission Control"
742,2025-06-25,41,7,1,14,0,"Project Creation, Attachments, Advanced Reports"
350,2024-11-29,29,7,67,3,1,"Project Creation, Attachments, Permission Control, Automations"
975,2020-05-27,4,3,48,3,0,"Project Creation, Attachments, Permission Control, Automations"
352,2023-01-30,0,6,84,20,3,"Comments, Project Creation, SSO"
205,2021-11-01,23,0,10,10,0,"Task Creation, Attachments, SSO"
798,2023-06-21,17,2,78,1,0,Attachments
798,2026-03-30,41,1,56,4,0,Task Creation
428,2024-04-21,47,3,19,19,0,"Attachments, API Access, SSO"
359,2024-01-17,25,9,71,12,0,"Project Creation, Task Creation"
663,2021-12-08,8,5,11,5,0,"Comments, Task Creation, SSO"
469,2022-12-31,3,0,79,14,0,"Comments, Permission Control"
11,2022-12-09,10,5,73,10,0,"Project Creation, Task Creation"
779,2023-01-13,32,10,77,11,0,"Task Creation, Attachments, Comments"
487,2021-04-24,31,7,65,6,0,"Comments, Permission Control"
53,2026-02-19,16,1,78,11,2,"Task Creation, Comments, Automations, Permission Control"
953,2025-07-05,25,8,63,5,0,"Task Creation, Dashboards"
232,2022-08-22,7,3,96,19,0,"Attachments, Project Creation, Dashboards, Permission Control"
959,2022-03-03,20,10,99,6,0,Comments
429,2021-06-01,1,10,73,20,0,"Comments, Dashboards"
607,2025-03-29,8,5,62,10,5,"Project Creation, SSO"
537,2026-04-10,8,6,16,3,0,"Task Creation, Comments, Dashboards, Automations"
64,2024-01-07,43,9,17,7,0,"Attachments, Comments, SSO, Advanced Reports"
553,2023-09-25,1,4,81,14,0,"Project Creation, Attachments, Task Creation"
807,2023-07-21,7,10,80,8,0,"Comments, Task Creation, Advanced Reports"
147,2020-10-08,16,6,37,12,0,Attachments
709,2022-09-27,32,2,99,18,0,"Attachments, Comments"
270,2026-02-18,12,9,92,11,0,"Task Creation, Dashboards"
198,2023-07-13,8,7,32,13,0,"Attachments, Task Creation"
934,2022-03-28,24,5,24,5,0,"Comments, Attachments, Dashboards"
269,2025-02-18,26,0,60,2,0,"Attachments, Comments, Project Creation"
356,2025-05-04,20,8,49,17,0,"Comments, Project Creation"
491,2021-03-18,28,2,71,2,0,"Project Creation, Comments, Task Creation"
620,2022-05-26,24,2,40,8,0,"Project Creation, Comments, Automations, Permission Control"
839,2023-06-13,14,7,94,19,1,"Task Creation, Automations, Dashboards"
507,2022-03-15,25,5,87,2,0,"Project Creation, Automations"
377,2023-11-25,25,7,30,14,0,"Task Creation, Comments, Project Creation"
879,2024-04-19,10,2,60,16,0,"Task Creation, Project Creation, Dashboards, Automations"
956,2021-03-14,1,1,82,2,0,"Task Creation, Permission Control, Automations"
780,2025-11-30,30,2,62,3,1,"Attachments, Project Creation"
359,2024-11-02,27,10,90,3,0,"Attachments, Task Creation, Project Creation"
438,2023-01-12,43,8,4,4,0,"Project Creation, Dashboards"
225,2025-10-21,24,4,53,12,0,"Project Creation, Task Creation, SSO"
138,2021-10-31,13,0,80,17,0,Attachments
108,2026-05-16,15,3,51,5,1,"Task Creation, Permission Control"
864,2025-11-10,13,5,50,3,0,"Project Creation, Comments, Dashboards"
310,2025-08-13,43,10,38,20,0,"Comments, Attachments, Advanced Reports"
849,2024-03-27,19,5,38,15,0,"Task Creation, Project Creation"
365,2023-11-05,14,8,86,16,0,Task Creation
728,2020-12-02,7,0,66,17,0,"Task Creation, SSO, Advanced Reports"
6,2025-06-23,21,0,10,18,0,"Project Creation, Comments, SSO"
415,2023-04-05,21,1,81,8,0,"Project Creation, Automations"
531,2022-07-29,1,0,40,9,2,"Project Creation, Comments, SSO"
674,2025-10-28,12,6,47,20,2,"Task Creation, Advanced Reports"
637,2024-04-28,45,1,97,1,0,"Task Creation, Project Creation, Attachments"
12,2021-10-05,27,9,39,11,0,"Comments, SSO, API Access"
224,2023-03-19,29,8,91,9,5,"Project Creation, Task Creation, API Access, Advanced Reports"
129,2020-11-13,50,1,25,19,0,"Attachments, Project Creation, Dashboards"
286,2023-04-05,35,8,48,18,0,"Comments, Task Creation"
934,2022-02-20,1,2,21,6,0,"Attachments, Dashboards"
986,2023-06-06,46,8,14,6,0,"Attachments, Automations, Permission Control"
870,2023-02-24,20,5,7,16,0,"Project Creation, Attachments"
588,2023-04-28,49,4,47,8,0,Project Creation
259,2023-04-05,5,10,88,19,0,"Project Creation, Attachments, Task Creation"
613,2020-06-28,8,7,46,14,0,"Comments, Dashboards"
857,2025-04-20,30,5,42,19,3,"Comments, API Access"
40,2023-02-15,49,0,39,12,0,"Task Creation, Comments, SSO"
781,2024-02-01,39,8,73,20,4,"Task Creation, Comments, API Access"
672,2023-07-18,26,0,1,5,2,"Task Creation, Dashboards"
694,2022-10-28,48,5,17,18,0,"Task Creation, Comments, Project Creation"
691,2023-07-02,2,7,6,5,0,"Task Creation, Project Creation, Comments"
880,2023-02-14,34,1,41,9,0,"Task Creation, Project Creation, API Access"
267,2024-01-02,30,8,44,6,0,Project Creation
999,2025-12-21,20,1,97,11,0,"Task Creation, Attachments, Automations"
1000,2025-07-26,13,1,16,7,0,"Task Creation, Attachments"
259,2021-08-09,18,1,95,1,0,"Attachments, Project Creation"
311,2026-10-16,20,0,62,16,0,"Comments, Task Creation, SSO"
663,2024-04-26,24,1,4,18,4,"Comments, Attachments, API Access"
706,2021-12-15,49,2,80,13,0,"Comments, Project Creation, Task Creation"
539,2021-12-28,3,9,62,16,0,"Task Creation, Advanced Reports"
999,2024-06-22,45,5,92,11,0,"Comments, Dashboards, Permission Control"
673,2021-03-03,4,8,57,19,0,"Attachments, Automations"
