customer_id,event_date,logins_last_week,projects_created,finished_tasks,active_users,num_opened_tickets,most_used_features
13,2022-07-02,3,9,3,5,0,"Project Creation, Comments, Task Creation"
345,2022-06-19,13,8,91,1,0,Task Creation
600,2024-09-29,5,8,40,19,0,"Task Creation, Project Creation, Permission Control, Dashboards"
387,2021-11-13,43,5,41,19,3,"Attachments, Comments, SSO"
590,2022-06-13,12,4,94,10,0,"Task Creation, Project Creation, Permission Control, Dashboards"
490,2024-11-02,0,10,35,5,0,"Project Creation, Attachments, Dashboards"
509,2025-12-12,28,4,19,19,1,"Attachments, Advanced Reports"
576,2025-10-11,12,2,12,16,0,"Task Creation, Project Creation, Automations"
144,2022-06-30,7,0,5,12,4,"Comments, Attachments, Advanced Reports"
35,2024-08-30,30,2,95,2,0,"Task Creation, Dashboards"
927,2024-11-23,12,4,48,6,0,"Task Creation, Project Creation"
830,2023-06-05,24,9,19,5,0,"Task Creation, Attachments, Automations"
254,2021-10-28,17,9,39,6,0,"Attachments, Task Creation, Advanced Reports, SSO"
224,2024-04-19,34,0,47,16,0,"Task Creation, Project Creation, Advanced Reports, SSO"
385,2024-07-03,15,8,85,1,0,"Comments, Attachments, Dashboards"
383,2023-09-24,20,4,20,13,0,"Project Creation, Dashboards, Permission Control"
832,2020-06-20,46,3,89,17,2,"Comments, Advanced Reports"
623,2024-04-10,16,5,3,10,0,"Project Creation, Automations"
988,2021-10-19,16,2,17,13,5,"Project Creation, Advanced Reports, API Access"
772,2022-06-10,36,3,75,15,0,"Task Creation, API Access, SSO"
664,2024-09-30,42,4,76,12,0,"Comments, Project Creation, Automations, Dashboards"
616,2022-08-11,15,0,88,10,0,Comments
499,2023-03-01,5,6,21,10,0,"Attachments, Project Creation"
361,2023-08-26,48,2,71,6,0,"Attachments, Comments, API Access, Advanced Reports"
529,2021-07-15,37,7,60,12,0,"Project Creation, Attachments, SSO"
812,2024-07-22,20,9,42,9,0,"Task Creation, Comments"
371,2025-06-08,8,10,35,18,4,"Task Creation, API Access, SSO"
276,2022-12-03,12,7,67,17,0,"Comments, Task Creation, Attachments"
592,2022-08-23,18,0,8,14,0,"Attachments, Comments"
692,2025-10-05,7,6,84,9,0,"Project Creation, Automations, Permission Control"
92,2020-12-16,30,0,98,14,1,"Comments, Automations"
57,2023-02-17,25,3,87,17,0,"Task Creation, Comments, Attachments"
903,2021-07-01,11,10,94,5,2,"Task Creation, SSO, Advanced Reports"
791,2020-11-23,10,5,27,19,0,Attachments
518,2023-01-09,4,2,66,9,2,"Comments, Project Creation, Permission Control"
852,2023-05-04,43,6,1,20,0,Project Creation
308,2020-03-01,3,4,35,20,0,Attachments
453,2023-01-22,15,8,7,11,4,"Comments, Attachments, SSO, API Access"
667,2024-10-12,14,8,90,12,0,"Attachments, Project Creation"
47,2023-12-22,33,8,90,7,0,"Project Creation, Task Creation, Attachments"
641,2024-11-12,35,0,24,1,0,"Attachments, Project Creation"
764,2022-03-09,25,8,35,1,0,"Project Creation, Task Creation, Automations"
416,2026-02-24,11,2,21,12,0,"Comments, SSO, API Access"
740,2024-01-27,24,6,5,7,0,"Attachments, Permission Control"
528,2023-12-15,9,6,83,18,0,"Project Creation, Attachments"
646,2025-08-10,49,1,43,16,0,"Comments, Attachments, Dashboards, Automations"
177,2024-09-27,42,0,54,18,0,"Comments, Project Creation, Attachments"
78,2025-03-11,0,3,81,6,0,"Project Creation, Automations, Dashboards"
824,2023-04-18,32,3,79,17,1,Task Creation
65,2022-02-06,24,9,73,6,0,"Attachments, SSO"
137,2024-02-05,25,8,55,15,0,"Task Creation, SSO"
608,2022-12-13,13,3,72,20,0,"Attachments, Task Creation"
773,2022-12-01,34,10,72,15,0,Task Creation
245,2022-01-14,21,6,68,7,0,"Task Creation, Attachments, Comments"
76,2024-12-23,2,0,75,6,0,Comments
279,2024-02-21,12,6,78,19,0,"Attachments, Dashboards"
33,2020-12-26,1,2,29,10,0,"Project Creation, SSO, Advanced Reports"
539,2024-07-11,2,8,12,11,0,Attachments
189,2021-09-15,44,2,1,12,0,"Comments, Attachments, Project Creation"
441,2025-07-24,49,6,47,16,0,Task Creation
643,2026-03-25,40,1,9,7,0,"Project Creation, Task Creation, Advanced Reports, SSO"
227,2020-09-25,26,4,68,9,0,"Attachments, Automations, Permission Control"
45,2023-02-26,39,1,31,15,0,"Attachments, Project Creation, Task Creation"
157,2023-06-04,7,10,21,7,0,"Comments, Task Creation"
283,2023-09-28,22,6,37,8,2,"Project Creation, Attachments, API Access"
986,2020-08-12,5,0,4,2,0,Comments
207,2020-12-26,3,3,77,8,0,"Task Creation, Attachments, Automations, Permission Control"
721,2023-02-28,32,8,90,19,0,"Project Creation, Comments, API Access"
270,2023-03-01,37,1,24,8,0,"Task Creation, Attachments, Advanced Reports, API Access"
753,2026-08-23,2,8,89,19,0,"Attachments, Project Creation, Permission Control, Dashboards"
883,2021-01-13,14,2,80,18,0,"Comments, Attachments, Task Creation"
731,2026-05-17,31,8,58,6,0,"Comments, Attachments"
409,2022-09-05,27,5,87,1,0,"Comments, API Access, Advanced Reports"
388,2024-09-03,48,6,22,20,0,"Project Creation, Task Creation"
494,2021-01-17,44,2,91,16,0,"Comments, Attachments, Dashboards"
576,2024-05-24,17,6,77,20,2,"Comments, Project Creation, Permission Control, Automations"
87,2021-09-08,12,5,44,6,0,"Project Creation, Attachments, SSO, API Access"
166,2022-12-25,47,1,0,13,0,"Task Creation, Comments"
391,2020-10-01,32,6,81,1,0,"Comments, Attachments, Automations, Permission Control"
462,2024-06-11,43,2,43,3,0,"Attachments, Task Creation, Permission Control"
242,2023-11-17,31,1,40,20,0,"Project Creation, Task Creation, Automations"
586,2025-06-12,15,1,56,15,0,"Attachments, Automations"
867,2023-10-31,32,7,28,7,0,"Comments, Attachments, SSO, Advanced Reports"
828,2022-07-13,23,1,41,2,0,"Project Creation, Task Creation, Attachments"
150,2021-05-31,31,7,46,2,0,Attachments
98,2022-01-23,16,0,97,19,0,"Project Creation, Task Creation"
445,2023-05-26,33,0,83,12,0,"Project Creation, SSO"
768,2026-02-08,46,6,85,18,0,"Attachments, Permission Control"
362,2022-06-23,34,3,93,8,0,"Project Creation, Attachments, API Access"
1000,2021-08-23,18,4,28,20,0,"Comments, Project Creation, SSO"
497,2023-03-27,25,4,76,11,1,"Project Creation, Comments, Automations, Permission Control"
573,2025-10-24,14,8,64,3,0,"Project Creation, Advanced Reports"
848,2021-07-19,20,2,3,13,0,"Task Creation, Dashboards, Permission Control"
454,2023-10-20,49,2,98,14,0,Project Creation
101,2022-03-15,47,3,63,12,2,"Attachments, API Access"
72,2022-08-22,41,5,52,14,0,"Comments, Dashboards, Automations"
948,2023-06-19,41,2,44,6,0,"Attachments, Task Creation, Comments"
790,2023-09-22,50,10,58,20,0,"Task Creation, Permission Control, Dashboards"
863,2022-12-08,35,0,96,2,0,"Project Creation, Comments, Attachments"
408,2021-03-15,36,10,64,4,0,"Task Creation, Attachments, Project Creation"
653,2022-03-27,9,4,26,3,0,"Task Creation, API Access, SSO"
639,2022-11-03,36,8,72,11,0,"Task Creation, Comments, Permission Control, Dashboards"
632,2025-02-17,16,1,46,5,1,"Project Creation, Comments, Advanced Reports, API Access"
723,2024-01-08,28,7,75,13,0,"Project Creation, Attachments, Advanced Reports, API Access"
319,2022-10-21,42,6,10,13,0,"Comments, Attachments, API Access, Advanced Reports"
197,2025-02-18,40,0,29,10,0,"Task Creation, Attachments, Project Creation"
532,2022-03-31,44,3,18,6,0,"Attachments, Project Creation, Task Creation"
495,2021-09-11,32,2,13,13,0,"Comments, Task Creation, Automations, Permission Control"
219,2022-03-16,24,7,12,14,0,"Task Creation, Permission Control"
580,2022-06-23,12,5,2,20,3,"Task Creation, Attachments, Advanced Reports"
826,2023-06-18,22,10,87,6,0,Attachments
50,2023-05-13,39,8,46,1,0,Task Creation
768,2025-02-11,20,3,24,12,0,"Project Creation, Automations, Dashboards"
859,2023-07-13,9,1,52,1,0,"Comments, Project Creation, Advanced Reports"
821,2024-11-08,47,3,53,3,0,"Task Creation, Attachments, Project Creation"
175,2023-07-20,24,7,45,19,0,"Attachments, Comments, Project Creation"
431,2025-04-25,29,0,70,9,3,"Project Creation, Comments, API Access"
555,2026-07-11,23,6,94,20,0,"Task Creation, Permission Control"
51,2021-10-28,49,9,83,11,0,Comments
338,2024-02-12,43,9,37,1,0,"Comments, Attachments, Permission Control"
199,2025-05-09,36,3,45,18,0,Attachments
346,2022-07-17,11,9,17,7,0,"Project Creation, Comments"
974,2025-08-02,38,3,73,14,0,"Task Creation, Comments"
487,2022-10-23,15,2,7,17,0,Task Creation
201,2023-08-04,46,1,34,1,0,"Attachments, Advanced Reports"
836,2022-12-15,28,7,34,8,0,"Attachments, Task Creation, Advanced Reports"
465,2024-11-13,50,3,57,17,0,"Attachments, Advanced Reports"
385,2024-07-17,10,1,15,16,0,"Attachments, Task Creation, Permission Control, Dashboards"
250,2025-04-24,3,4,42,8,0,"Project Creation, SSO, Advanced Reports"
578,2022-10-06,22,8,60,16,1,"Project Creation, Dashboards"
743,2022-06-05,28,3,65,9,0,"Project Creation, Comments, Automations"
182,2022-08-10,4,8,88,5,0,Project Creation
620,2026-01-01,27,6,99,3,0,Attachments
697,2022-11-03,2,1,81,9,0,"Comments, Project Creation, SSO"
527,2022-04-25,37,4,2,12,0,"Project Creation, Automations"
890,2025-12-31,17,10,49,5,0,"Attachments, Task Creation, Automations, Permission Control"
294,2024-01-06,23,1,47,20,0,"Comments, Attachments, Dashboards"
461,2022-03-25,4,5,77,19,0,"Task Creation, Project Creation, Comments"
140,2024-01-21,45,5,23,1,0,"Attachments, Task Creation, Comments"
1,2022-05-24,28,6,100,1,0,"Project Creation, Comments, Dashboards"
926,2023-12-23,46,8,3,1,0,"Project Creation, Comments, Task Creation"
677,2024-03-28,20,7,80,11,0,"Attachments, Automations, Permission Control"
771,2024-08-04,23,9,95,1,0,"Attachments, Task Creation, SSO"
806,2024-04-04,23,3,96,7,1,"Comments, Automations"
228,2022-12-27,34,9,5,20,1,"Attachments, Permission Control"
40,2024-04-15,40,5,94,18,0,"Attachments, Project Creation, Task Creation"
700,2025-04-02,20,8,95,18,0,"Attachments, Comments, API Access"
706,2023-03-30,50,5,59,2,0,"Project Creation, Dashboards, Automations"
874,2023-05-27,24,8,50,17,0,"Project Creation, Dashboards"
352,2021-11-01,33,2,70,17,0,Project Creation
711,2024-07-31,33,7,47,4,0,"Task Creation, Comments, Attachments"
503,2021-03-04,9,1,60,2,0,"Attachments, SSO, Advanced Reports"
572,2024-04-22,24,8,10,11,0,"Attachments, Project Creation"
600,2023-09-04,49,8,80,4,0,"Task Creation, Automations"
429,2025-04-22,42,7,80,20,1,"Task Creation, Comments, Project Creation"
587,2023-06-10,8,5,89,17,2,"Task Creation, Project Creation, Permission Control"
373,2021-05-17,44,3,41,6,0,"Project Creation, Attachments, Permission Control, Dashboards"
360,2024-07-09,33,10,30,1,1,"Project Creation, Attachments, SSO, API Access"
700,2024-02-20,18,5,23,19,3,"Comments, Attachments, API Access, SSO"
998,2023-08-11,48,5,95,8,0,"Comments, Dashboards"
460,2022-04-23,16,6,10,13,0,"Project Creation, Task Creation, Attachments"
873,2022-08-03,0,9,53,3,0,"Comments, Project Creation, Task Creation"
385,2024-10-19,30,9,2,14,1,"Comments, Project Creation, Automations"
120,2021-01-23,27,0,17,7,0,"Project Creation, Dashboards"
928,2021-12-09,10,5,14,18,0,"Comments, Attachments, Task Creation"
661,2022-01-21,12,4,74,1,0,"Task Creation, Comments"
681,2025-11-04,35,3,93,16,1,"Task Creation, Comments, SSO, API Access"
707,2020-02-07,23,0,58,5,0,"Project Creation, Permission Control"
84,2022-03-07,49,4,5,13,0,"Project Creation, Dashboards, Automations"
696,2023-03-30,43,7,35,20,0,"Task Creation, Project Creation, SSO"
328,2021-11-07,0,2,53,3,0,"Comments, API Access"
696,2023-07-20,9,1,100,20,0,"Comments, SSO, API Access"
184,2021-03-18,29,1,92,10,0,"Attachments, Task Creation"
156,2023-03-20,11,6,82,14,0,"Task Creation, Comments"
949,2021-02-11,38,10,99,6,0,"Task Creation, Dashboards"
959,2022-07-25,4,8,68,4,0,Project Creation
556,2022-08-11,41,6,71,12,0,Project Creation
288,2023-05-14,27,8,1,15,0,"Project Creation, Attachments"
780,2024-11-05,38,2,19,20,0,Attachments
22,2024-05-07,13,5,11,4,0,"Comments, Task Creation, Attachments"
310,2025-10-12,16,0,92,20,0,"Task Creation, Project Creation"
578,2023-11-14,22,1,33,10,0,"Project Creation, Permission Control"
261,2026-02-21,34,8,24,10,0,"Task Creation, Attachments, Automations, Permission Control"
745,2022-09-19,22,10,42,9,0,"Attachments, Project Creation, Permission Control, Dashboards"
353,2026-03-28,27,4,43,16,0,"Task Creation, Dashboards"
594,2024-12-11,48,2,100,17,4,"Task Creation, API Access"
500,2020-03-23,31,10,86,18,2,"Task Creation, Attachments, Advanced Reports, SSO"
339,2024-03-31,25,10,100,11,0,"Project Creation, Task Creation, Comments"
672,2024-05-04,32,9,80,1,3,"Project Creation, Attachments, API Access"
345,2023-03-06,30,10,67,16,0,"Task Creation, Comments, Attachments"
599,2020-12-01,6,6,94,12,0,"Comments, API Access"
26,2025-03-19,26,7,63,1,2,"Comments, Task Creation, Dashboards"
278,2023-10-10,39,4,26,15,0,"Attachments, Project Creation, API Access, Advanced Reports"
34,2024-02-25,32,3,61,5,0,"Attachments, API Access"
134,2021-06-23,38,8,87,8,0,"Project Creation, Attachments"
297,2022-05-29,12,2,57,13,0,"Attachments, Comments, Task Creation"
442,2025-02-17,27,5,73,2,0,"Task Creation, Project Creation, Attachments"
929,2022-12-31,40,10,38,2,2,"Task Creation, Advanced Reports"
285,2020-05-29,10,3,39,15,0,"Project Creation, Task Creation"
152,2022-07-27,27,10,30,17,0,"Project Creation, Dashboards"
401,2023-07-20,17,9,80,11,0,"Task Creation, Attachments"
742,2022-12-30,10,9,79,7,0,"Project Creation, API Access"
379,2023-04-08,24,2,35,12,0,"Task Creation, SSO, API Access"
983,2024-05-06,29,9,77,18,2,"Project Creation, Dashboards"
274,2026-08-06,36,0,72,16,0,"Comments, Advanced Reports, API Access"
797,2022-11-19,48,6,80,7,0,"Comments, Attachments, Task Creation"
969,2024-10-10,12,10,56,5,0,"Attachments, Automations"
85,2025-01-16,16,9,67,12,0,"Attachments, Task Creation, API Access, SSO"
876,2020-09-01,15,5,0,9,0,Project Creation
310,2024-08-03,39,9,34,16,0,"Task Creation, Comments, Attachments"
736,2022-08-18,3,3,86,7,0,"Comments, Project Creation"
778,2025-12-20,41,8,20,8,0,Attachments
779,2026-01-19,3,1,41,5,0,"Attachments, Task Creation"
402,2025-03-24,50,7,52,5,0,"Project Creation, Comments, SSO"
823,2021-03-25,48,6,62,17,0,"Comments, Project Creation, Permission Control"
384,2022-12-27,43,0,45,19,0,"Attachments, Project Creation, Automations, Dashboards"
657,2023-12-11,23,7,50,9,0,"Comments, API Access"
272,2024-02-17,37,0,65,7,1,"Task Creation, Project Creation, Advanced Reports, API Access"
429,2023-10-07,1,4,68,14,0,"Project Creation, Attachments"
313,2022-09-05,36,6,73,6,0,"Attachments, Comments, SSO, API Access"
109,2023-08-17,35,8,45,10,0,"Attachments, Project Creation, Task Creation"
561,2022-03-19,11,4,47,18,2,"Project Creation, Task Creation, SSO"
762,2022-09-19,35,4,82,4,1,"Attachments, Advanced Reports"
513,2020-02-01,45,5,80,20,0,"Attachments, Project Creation, Automations, Permission Control"
792,2021-11-11,21,1,97,2,1,"Attachments, Automations"
254,2022-03-04,3,8,77,20,1,"Project Creation, Task Creation, Advanced Reports, API Access"
320,2022-03-30,45,3,99,6,0,Comments
761,2023-06-30,36,5,69,7,0,"Attachments, Permission Control, Automations"
758,2024-01-17,4,0,91,5,3,"Comments, SSO"
135,2022-10-22,25,8,96,19,0,"Comments, Project Creation, Attachments"
712,2024-09-08,38,10,34,19,0,"Comments, Task Creation"
55,2022-07-12,13,1,36,1,5,"Task Creation, Comments, SSO, API Access"
784,2022-11-19,44,5,87,9,0,"Comments, SSO, Advanced Reports"
127,2024-12-13,4,6,17,19,0,"Project Creation, API Access, Advanced Reports"
585,2021-10-01,25,1,20,13,0,"Comments, Task Creation, Attachments"
78,2025-11-05,14,8,45,8,0,"Task Creation, Dashboards, Permission Control"
110,2025-07-04,14,10,37,6,4,"Task Creation, Comments, API Access, Advanced Reports"
507,2025-01-25,18,0,80,10,0,"Attachments, Project Creation, API Access, Advanced Reports"
208,2022-05-22,1,9,55,17,0,"Comments, Attachments, Project Creation"
32,2022-02-01,0,2,40,17,2,"Comments, Attachments, SSO, API Access"
65,2022-11-27,50,8,46,5,0,"Comments, Attachments, API Access, Advanced Reports"
125,2020-10-31,36,3,71,5,0,"Attachments, Permission Control, Dashboards"
646,2025-11-02,43,5,27,14,0,"Attachments, Comments, Automations, Permission Control"
767,2023-10-22,35,7,50,16,0,"Project Creation, Task Creation, Dashboards, Permission Control"
857,2023-08-15,28,3,33,3,0,"Project Creation, Task Creation, Permission Control"
844,2020-10-26,39,2,18,12,0,"Attachments, Permission Control, Dashboards"
813,2023-03-20,10,9,26,18,0,"Attachments, Task Creation, Comments"
355,2024-10-13,11,9,32,2,0,"Project Creation, Advanced Reports, SSO"
370,2021-10-22,3,2,30,7,0,"Comments, Attachments, Task Creation"
391,2020-10-13,20,9,20,13,0,"Task Creation, Project Creation, Permission Control, Automations"
274,2026-02-11,48,4,17,4,1,"Project Creation, Advanced Reports"
81,2021-10-06,25,10,59,18,0,Project Creation
967,2020-12-11,36,9,7,4,0,Project Creation
842,2024-09-22,21,7,51,11,0,Attachments
835,2022-04-11,18,4,42,6,0,"Comments, Task Creation, Dashboards"
50,2023-12-19,43,4,15,20,0,Attachments
243,2024-07-30,22,4,99,9,0,"Task Creation, Automations"
898,2023-07-20,12,10,36,13,0,"Attachments, Task Creation, SSO"
300,2023-10-23,6,3,55,6,0,"Project Creation, Permission Control, Automations"
675,2024-01-09,36,9,51,15,0,"Comments, Dashboards, Permission Control"
188,2023-09-29,13,1,70,8,0,"Project Creation, Comments, SSO, API Access"
340,2023-05-19,46,4,48,16,0,"Task Creation, Dashboards"
653,2022-09-16,44,5,97,7,0,"Attachments, Comments, Advanced Reports"
692,2023-03-04,45,4,97,19,0,"Task Creation, Automations"
546,2024-07-03,42,2,90,8,0,"Attachments, Project Creation, SSO, API Access"
226,2026-03-01,12,8,63,6,0,"Attachments, Comments, Project Creation"
314,2025-06-16,5,8,83,13,2,"Attachments, Task Creation, Dashboards"
22,2022-05-12,46,9,87,2,0,"Comments, Task Creation"
702,2024-11-15,17,6,8,12,0,Task Creation
402,2023-06-29,16,7,42,16,0,"Comments, API Access"
904,2021-11-03,1,10,7,8,0,"Attachments, API Access, Advanced Reports"
527,2023-01-22,18,9,42,17,0,"Comments, Task Creation, Permission Control"
51,2023-06-07,40,5,14,17,0,Attachments
418,2023-07-22,24,3,76,20,0,"Project Creation, Attachments, Dashboards"
365,2024-11-14,13,7,89,15,0,"Attachments, Automations, Dashboards"
232,2022-04-13,8,1,56,13,0,"Task Creation, Comments"
186,2021-09-18,48,7,85,1,0,"Project Creation, Attachments"
24,2022-05-29,44,5,15,5,0,"Project Creation, Task Creation, SSO"
371,2025-03-09,29,3,38,7,0,"Task Creation, Advanced Reports"
512,2022-04-21,20,5,33,19,0,"Attachments, Advanced Reports, API Access"
433,2024-10-18,2,5,23,3,0,"Task Creation, Attachments, Automations"
914,2022-04-25,13,9,38,14,2,"Task Creation, Permission Control"
953,2023-01-12,22,0,61,17,3,"Comments, API Access"
829,2024-04-21,5,4,36,7,5,"Attachments, Advanced Reports, SSO"
526,2024-08-13,22,2,79,9,0,"Comments, Task Creation, Permission Control"
498,2023-10-18,8,3,21,7,3,"Task Creation, API Access"
289,2021-08-07,49,0,26,9,0,"Task Creation, SSO, API Access"
86,2022-10-27,2,7,29,11,0,"Project Creation, Permission Control, Automations"
792,2022-06-10,14,4,18,11,0,"Task Creation, Attachments, Automations, Permission Control"
10,2023-09-16,47,4,90,12,0,"Project Creation, Task Creation, API Access, SSO"
506,2023-07-14,22,1,14,19,0,"Comments, Project Creation, API Access, SSO"
911,2025-07-02,47,7,39,9,0,"Project Creation, Task Creation, Comments"
555,2025-04-15,46,7,18,15,0,"Attachments, Automations, Dashboards"
195,2023-12-29,22,1,71,1,0,"Attachments, Comments, Project Creation"
195,2022-05-29,33,10,45,4,0,"Project Creation, Attachments, Task Creation"
796,2021-06-26,6,9,0,3,0,"Comments, Task Creation, Project Creation"
250,2026-09-11,6,0,36,6,0,"Comments, Task Creation, API Access, SSO"
912,2022-03-06,19,0,62,3,0,Project Creation
146,2023-06-19,45,2,63,14,0,"Attachments, API Access, Advanced Reports"
439,2020-12-30,49,3,62,19,0,"Comments, Project Creation, Permission Control, Automations"
36,2024-06-15,32,7,53,14,0,"Comments, Task Creation, Automations"
152,2023-02-25,10,4,89,17,0,"Task Creation, Attachments, Permission Control"
48,2026-04-24,2,1,85,12,0,"Attachments, Project Creation"
403,2022-05-21,5,3,33,16,0,"Project Creation, Comments, Task Creation"
406,2023-11-21,9,1,41,14,0,"Comments, Project Creation, API Access"
450,2023-11-23,26,0,86,8,0,"Attachments, Dashboards, Permission Control"
624,2024-03-09,4,3,65,13,0,"Comments, Attachments, API Access, SSO"
893,2024-09-25,6,8,71,12,0,"Project Creation, Comments, API Access, SSO"
611,2024-09-24,26,7,41,1,4,"Task Creation, Advanced Reports"
375,2021-10-24,43,4,31,20,0,"Comments, Attachments, Dashboards"
581,2022-11-05,41,8,94,9,0,"Project Creation, Dashboards, Permission Control"
757,2022-03-01,34,3,19,13,0,"Attachments, Task Creation"
993,2024-06-11,47,8,92,11,0,"Task Creation, Attachments, Comments"
250,2024-11-12,19,10,65,19,0,"Comments, Attachments, Advanced Reports"
332,2023-07-28,23,3,61,20,0,"Attachments, API Access, Advanced Reports"
87,2021-06-07,9,4,96,9,2,"Project Creation, SSO, API Access"
103,2024-01-25,17,9,77,18,0,"Attachments, SSO, API Access"
521,2023-03-04,25,6,60,7,0,"Attachments, Project Creation, Automations"
195,2021-02-12,3,8,82,1,0,Attachments
659,2023-05-04,16,7,23,6,0,"Attachments, Task Creation, Automations"
138,2023-04-05,29,10,32,15,0,"Project Creation, SSO, Advanced Reports"
445,2021-07-06,40,9,89,2,0,"Comments, API Access"
972,2022-02-16,1,9,49,2,0,"Attachments, Advanced Reports"
292,2023-04-12,50,7,17,3,0,"Project Creation, Automations, Permission Control"
354,2023-11-05,8,2,36,16,4,"Task Creation, Project Creation, Advanced Reports, API Access"
250,2025-09-08,33,6,53,8,0,"Comments, API Access, Advanced Reports"
492,2023-09-18,50,1,5,9,0,"Task Creation, Automations, Dashboards"
84,2022-05-25,7,0,64,20,2,"Comments, Task Creation, Permission Control"
128,2023-09-20,13,6,46,1,2,"Attachments, Task Creation, Permission Control"
732,2023-07-12,21,4,42,15,0,"Task Creation, Attachments, API Access, Advanced Reports"
182,2025-01-18,5,0,56,5,0,"Attachments, Project Creation"
316,2022-06-30,36,7,81,18,0,"Comments, Dashboards"
652,2025-03-07,50,1,56,1,3,"Attachments, Task Creation, API Access, Advanced Reports"
556,2020-10-20,39,10,23,10,0,"Task Creation, Attachments, Comments"
526,2023-02-04,46,9,81,20,0,"Task Creation, Automations"
459,2022-12-05,26,9,0,5,0,Comments
865,2023-10-03,39,6,94,13,0,Project Creation
193,2023-04-26,35,4,70,9,1,"Project Creation, API Access"
133,2022-08-19,27,2,54,19,0,Comments
630,2022-10-21,31,1,66,11,0,"Project Creation, Comments, API Access, Advanced Reports"
835,2020-12-01,50,3,61,5,1,"Attachments, Project Creation, Automations, Permission Control"
336,2022-12-18,12,5,63,10,0,"Project Creation, Attachments, Dashboards"
750,2025-11-02,38,6,84,10,0,"Project Creation, Task Creation, Permission Control, Dashboards"
64,2022-06-09,18,1,14,4,0,"Task Creation, Project Creation, Permission Control, Dashboards"
625,2023-05-21,47,10,52,16,2,"Comments, Attachments, Dashboards, Permission Control"
980,2023-12-15,25,5,99,3,0,Project Creation
223,2025-11-19,46,6,42,14,0,"Comments, Permission Control, Dashboards"
64,2022-12-21,29,3,89,9,0,"Comments, Project Creation, Automations, Permission Control"
819,2024-11-19,12,1,10,2,1,"Comments, Dashboards"
712,2024-05-14,3,7,67,7,0,Project Creation
139,2022-02-25,37,7,46,3,0,"Project Creation, Advanced Reports"
119,2024-03-25,7,2,86,1,0,"Task Creation, Automations, Permission Control"
33,2021-02-23,18,2,43,3,0,"Task Creation, Attachments, API Access, Advanced Reports"
380,2023-12-03,18,8,91,17,0,Project Creation
292,2022-09-01,31,7,16,17,0,"Task Creation, Project Creation, Automations, Dashboards"
823,2023-04-01,46,10,7,9,0,"Task Creation, Attachments, Permission Control, Dashboards"
759,2021-09-20,1,3,3,1,0,"Project Creation, Task Creation"
444,2025-01-27,21,4,75,7,0,Project Creation
492,2022-04-21,42,0,12,12,0,"Task Creation, Attachments, Automations"
886,2022-02-23,19,3,75,7,1,"Attachments, Advanced Reports"
720,2022-03-21,8,1,13,3,3,"Task Creation, Project Creation, Advanced Reports"
781,2023-10-22,40,5,45,2,5,"Comments, Attachments, Advanced Reports"
394,2022-01-22,38,0,85,12,0,"Task Creation, Project Creation, Permission Control, Dashboards"
871,2023-08-06,22,3,78,13,0,Project Creation
98,2022-06-20,41,3,96,14,0,"Comments, Attachments, Project Creation"
915,2024-08-17,37,8,28,3,0,"Attachments, Task Creation"
546,2024-11-30,50,5,97,3,0,"Comments, Attachments, Advanced Reports"
837,2022-06-21,32,3,80,16,0,"Attachments, SSO, API Access"
618,2024-01-01,15,8,53,6,0,"Project Creation, Comments, Task Creation"
890,2025-06-23,40,3,27,4,0,"Project Creation, Permission Control"
43,2024-10-13,21,1,23,1,0,Attachments
244,2022-03-11,37,3,47,19,5,"Comments, Advanced Reports, API Access"
801,2023-03-06,6,4,99,3,5,"Project Creation, Attachments, Advanced Reports"
757,2021-10-23,5,5,11,14,0,Attachments
660,2021-12-11,29,6,76,17,1,Project Creation
373,2021-03-24,36,2,15,6,0,"Project Creation, Dashboards, Automations"
24,2022-04-20,6,2,70,19,0,"Project Creation, Task Creation, Advanced Reports, API Access"
297,2022-09-05,11,8,35,8,0,"Attachments, Project Creation, Task Creation"
419,2021-08-28,9,0,35,16,0,"Project Creation, Task Creation"
460,2023-07-11,23,2,9,12,0,Project Creation
887,2021-11-02,46,3,7,9,0,"Comments, Task Creation"
726,2024-02-06,4,8,21,5,0,"Task Creation, Comments, Project Creation"
892,2021-10-12,48,5,83,19,3,"Project Creation, Comments, SSO, API Access"
287,2025-05-23,9,2,60,12,0,"Task Creation, Project Creation, Advanced Reports, API Access"
484,2024-01-12,48,5,55,17,3,"Project Creation, Advanced Reports, API Access"
274,2025-05-31,12,3,24,3,2,"Comments, Advanced Reports, SSO"
460,2021-03-30,13,1,21,16,0,Comments
87,2022-05-05,30,5,96,17,3,"Project Creation, Comments, SSO, Advanced Reports"
207,2023-05-14,40,2,13,11,0,"Project Creation, Attachments, Dashboards"
164,2024-10-03,2,9,35,2,0,"Task Creation, Automations"
572,2022-10-30,34,7,76,9,0,Attachments
641,2024-12-10,8,6,76,3,0,"Project Creation, Attachments"
775,2021-04-02,10,9,2,8,0,"Task Creation, Advanced Reports"
662,2024-09-26,41,1,15,12,0,"Project Creation, Comments, Permission Control"
971,2023-05-05,20,0,86,20,2,"Task Creation, Advanced Reports, API Access"
683,2025-06-09,23,2,84,20,0,"Task Creation, Comments, Project Creation"
293,2024-04-16,47,7,61,16,0,"Attachments, Automations, Permission Control"
608,2022-03-14,1,9,72,5,0,Task Creation
309,2024-04-28,16,0,9,13,3,"Attachments, API Access"
